,img_id,HUMAN,NoF,YFT,ALB,OTH,BILL,DOL,BET,SKJ,LAG,SHARK,OIL,PLS,TUNA,WATER
3012,da5218de-db28-11ea-bc6d-9f70bcb9977e,1,,,,,,,,,,,,,,
3013,da911c1e-db28-11ea-9d58-4babbd5486b4,1,,,,,,,,,,,,,,
3014,da4a1f94-db28-11ea-ae38-1f4a51eea6f6,1,,,,,,,,,,,,,,
3015,94b8e9c4-23f0-11e9-b6dd-dbfd88940715,1,,,1,,,,,,,,,,,
3016,da6d5a40-db28-11ea-a589-bfa723443467,1,,,,,,,,,,,,,,
3017,dabdc3e0-db28-11ea-b45d-a77ded5e3655,1,,,1,,,,,,,,,,,
3018,94f85b18-23f0-11e9-bad4-732e0141d15f,1,,1,,,,,,,,,,,,
3019,94b00ab6-23f0-11e9-bf3e-b713d62088b7,1,,,1,,,,,,,,,,,
3020,da7bcc42-db28-11ea-b5eb-5b20c04d84a2,1,,,,,,,,,,,,,,
3021,da4adc04-db28-11ea-b026-0ff2335555c4,1,,,,,,,1,,,,,,,
3022,da6e5e36-db28-11ea-a695-dfe00eae827d,1,,,1,,,,,,,,,,,
3023,94ed0fc4-23f0-11e9-ae90-3f93f1668f3f,,,,1,,,,,,,,,,,
3024,da69e13a-db28-11ea-a207-db6626fa3fb7,1,,,,,,,,,,,,,,
3025,94bfaa0c-23f0-11e9-a2ec-af240fa8c156,1,,,1,,,,,,,,,,,
3026,94af45f4-23f0-11e9-bd51-ff0da154544b,1,,,,1,,,,,,,,,,
3027,94eb8668-23f0-11e9-acc4-1b44ae3f8edf,1,,,1,,,,,,,,,,,
3028,94c03aa8-23f0-11e9-a44a-6784700ff5db,1,,,1,,,,,,,,,,,
3029,daa718c0-db28-11ea-b422-e3adac66f114,1,,,,,,,,1,,,,,,
3030,94b2956a-23f0-11e9-b37c-a3ea3de5bd6e,1,,,1,,,,,,1,,,,,
3031,94e1a152-23f0-11e9-b9dd-ff333204ee13,1,,,,,,,1,,,,,,,
3032,da64f4e0-db28-11ea-a05f-8f32829926fb,,,,,1,,,,,,,,,,
3033,94af2f24-23f0-11e9-bd23-ef05b27cccec,1,,,,1,,,,,,,,,,
3034,94bbc75c-23f0-11e9-bd8d-dbcbc16a8065,1,,,1,,,,,,1,,,,,
3035,dab6a830-db28-11ea-b09f-3b4cb3dd4542,1,,1,,,,,,,,,,,,
3036,da89ea2a-db28-11ea-956d-3b25823c1c0c,1,,,,,,,,,,,,,,
3037,94c00024-23f0-11e9-a3bc-fb113ea86dc1,1,,,,,,,,,,,,1,,
3038,94cc9190-23f0-11e9-ba25-13b9d807355d,1,,,1,,,,,,,,,,,
3039,da71819c-db28-11ea-aa3c-c3e43a00f707,1,,,,,,,1,,,,,,,
3040,da6d5298-db28-11ea-a57b-1b4d55004d0c,1,,,,,,,,,,,,,,
3041,da551214-db28-11ea-b8e6-2bd41cd8eb2b,1,,1,,,,,,,,,,,,
3042,dabda996-db28-11ea-b440-d72b969d0cac,1,,,1,,,,,,,,,,,
3043,da50c1fa-db28-11ea-bfa7-53325573c84b,1,,1,,,,,,,,,,,,
3044,94eab3b4-23f0-11e9-abd3-3bde55196c59,1,,,1,,,,,,,,,,,
3045,da560926-db28-11ea-bb93-8f15d593ab7f,1,,,1,,,,,,,,,,,
3046,da6cecea-db28-11ea-a52f-afb707565adb,1,,,,1,,,,,,,,,,
3047,da49f7a8-db28-11ea-adc0-47bc01b18232,1,,,,1,,,,,,,,,,
3048,94b5cbc2-23f0-11e9-bb59-8fd03ede9d86,1,,,1,,,,,1,,,,,,
3049,da7e6e02-db28-11ea-b904-cb7ee9b33106,1,,,,,1,,,,,,,,,
3050,94e1d33e-23f0-11e9-ba0c-efb803b14833,1,,,,,,,1,,,,,,,
3051,dade770c-db28-11ea-a05b-7771ea125978,1,,1,,,,,,,,,,,,
3052,da509bd0-db28-11ea-bf2f-678efbd18b2f,1,,,,,,,,,,,,,,
3053,dad20292-db28-11ea-bbb1-6fbdbf0a6b92,1,,,,,1,,,,,,,,,
3054,da448a7a-db28-11ea-a2c3-a38379346944,1,,,,,1,,,,,,,,,
3055,da4210a6-db28-11ea-9cbd-df5c71965a51,1,,,,,,,,,,,,,,
3056,da4f0090-db28-11ea-baa9-2758b4caa534,1,,,,,,,,,,,,,,
3057,94c33b18-23f0-11e9-abb1-c7118f2d40dc,1,,,,,,,1,,,,,,,
3058,da9eb5cc-db28-11ea-abff-37639460f693,1,,,1,,,,,1,,,,,,
3059,da925ffc-db28-11ea-9ec7-1779bbecf41a,1,,,,,,,,,,,,,,
3060,94c18476-23f0-11e9-a77b-eb1ef20f2f2e,1,,,1,,,,,,,,,,,
3061,dabdc732-db28-11ea-b465-0f813681de27,1,,,1,,,,,,,,,,,
3062,94bce83a-23f0-11e9-9c07-c75e2151fcbd,1,,,1,,,,,,,,,,,
3063,94a9a3d8-23f0-11e9-af99-df8bf5001a54,1,,,1,,,,,,,,,,,
3064,94ab532c-23f0-11e9-b37f-4fca80c45b7a,1,,,,1,,,,,,,,,,
3065,94a81b12-23f0-11e9-aba9-0f527c6a1576,,1,,,,,,,,,,,,,
3066,94a8f8f2-23f0-11e9-ae06-fb1b271638fa,1,,,1,,,,,,,,,,,
3067,da70c28e-db28-11ea-a974-ebf5ca7d697e,1,,,,,,1,,,,,,,,
3068,94e927b0-23f0-11e9-aa0d-a3afe4b5b640,1,,1,,,,,,,,,,,,
3069,da42933c-db28-11ea-9df2-0fda71b99720,1,,,,,,,,,,,,,,
3070,da52f416-db28-11ea-bee8-874726561cef,1,,,,1,,,,,,,,,,
3071,94af3c3a-23f0-11e9-bd38-ff65f4d40ca2,1,,,,1,,,,,,,,,,
3072,94e4821e-23f0-11e9-bd64-4bf3a4db888a,1,,,1,,,,,,,,,,,
3073,da72f036-db28-11ea-abd7-33f217d32c87,1,,1,,,,,,,,,,,,
3074,94a7b082-23f0-11e9-aa84-cf1d55988fcc,1,,,,,,,,,,,,,,
3075,da7def40-db28-11ea-b86b-a3ae236ca0f1,1,,,1,,,,,,,,,,,
3076,94edd152-23f0-11e9-af69-a34cac445be7,1,,,1,,,,,,,,,,,
3077,da7c83bc-db28-11ea-b6c2-738d4271ac33,1,,1,,,,,,,,,,,,
3078,da3fbce8-db28-11ea-96e8-b779529174b1,1,,,,,,,,,,,,,,
3079,da413d0c-db28-11ea-9a8c-6752c2cfe951,1,,,,,,,,,,,,,,
3080,da793c8e-db28-11ea-b2d5-a7d63b3a0b86,1,,1,,,,,,,,,,,,
3081,94b018c6-23f0-11e9-bf64-c3e86fe9a7e7,1,,,1,,,,,,,,,,,
3082,94adb356-23f0-11e9-b941-7772858594c7,1,,,,1,,,,,,,,,,
3083,94e56328-23f0-11e9-be93-5351ebef4c34,1,,,1,,,,,,,,,,,
3084,94baacbe-23f0-11e9-bae7-6f8f0a8a8b6e,1,,,1,,,,,,,,,,,
3085,94e7c244-23f0-11e9-a868-7f2e11291198,,,,1,,,,,,,,,,,
3086,94b91782-23f0-11e9-b73c-b392785085ad,1,,,1,,,,,,,,,,,
3087,da4f11de-db28-11ea-bada-d7edd91adafb,1,,,,,,,,,,,,,,
3088,dadd4436-db28-11ea-9f10-5b5087c5003c,1,,1,,,,,,,,,,,,
3089,94b7b9be-23f0-11e9-b41f-376e05f31656,1,,,1,,,,,,,,,,,
3090,da4ec422-db28-11ea-ba12-2f82a1c5cbfe,1,,,,,1,,,,,,,,,
3091,94c20054-23f0-11e9-a8ad-bb2f84ecc37b,1,,,,,,,,,,,,,,
3092,94bf843c-23f0-11e9-a28c-5b3b68b8b73c,1,,,1,,,,,,,,,,,
3093,daaf30aa-db28-11ea-b8c0-5764674d1f0a,1,,,,,,1,,,,,,,,
3094,da7c6314-db28-11ea-b69e-df538be21bd9,1,,,,,1,,,,,,,,,
3095,da709f48-db28-11ea-a93c-b7eb276fa6be,1,,,,,,,,,,,,,,
3096,94b86878-23f0-11e9-b5b9-43214f0ea617,1,,,1,,,,,,,,,,,
3097,94ea2fa2-23f0-11e9-ab38-5f4094d54476,1,,,,,,1,,,,,,,,
3098,94bbc022-23f0-11e9-bd7e-e7292353464b,1,,,1,,,,,,1,,,,,
3099,94c445bc-23f0-11e9-ae45-273f18c01d44,1,,,1,,,,,,,,,,,
3100,dad468d4-db28-11ea-be11-c7fc5d28f0ae,1,,,,,,,1,,,,,,,
3101,94e8004c-23f0-11e9-a8bf-1fde278bc766,1,,,1,,,,,,,,,,,
3102,94b20eb0-23f0-11e9-b222-67cfa51287cc,1,,,1,,,,,,,,,,,
3103,da7be56a-db28-11ea-b60a-2f810218f309,1,,1,,,,,,,,,,,,
3104,da7d4b08-db28-11ea-b7a9-672f1c5f6453,1,,,1,,,,,,,,,,,
3105,daa86f40-db28-11ea-b56f-9b1709c6c9d2,1,,,,,,,,1,,,,,,
3106,da918a14-db28-11ea-9de8-7b6e1593a36d,1,,,,,,,,,,,,,,
3107,da758f58-db28-11ea-aee3-ffb0e65ad9b2,1,,1,,,,,,,,,,,,
3108,dab23674-db28-11ea-bbf5-2365c521f1c3,1,,1,,,,,,,,,,,,
3109,da432824-db28-11ea-9f6d-7bafe0e0effb,1,,,,,,,,,,,,,,
3110,94ade0f6-23f0-11e9-b9bd-73a8be91286e,1,,,1,,,,,,,,,,,
3111,dac578ba-db28-11ea-bcb5-fbca85e58a2a,1,,,,,,,1,,,,,,,
3112,94d95b28-23f0-11e9-afe3-d7d1fbb3b073,1,,,,,,1,,,,,,,,
3113,94c10956-23f0-11e9-a64a-034e20c72177,1,,,1,,,,,,,,,,,
3114,94baf75a-23f0-11e9-bb9d-df7debea5b4f,1,,,1,,,,,,,,,,,
3115,da863d9e-db28-11ea-bd56-1f0375ed1ad7,1,,,,,,,,,,,,,,
3116,da8d4260-db28-11ea-993e-fb0ab3a2a76e,1,,,,,,,,,,,,,,
3117,94fd9fba-23f0-11e9-8c5b-8bee20461866,1,,,,,,,,,,,,,,
3118,da73ea86-db28-11ea-acfd-cb594c3a6699,1,,,,,,,,,,,,,,
3119,dac9b20e-db28-11ea-b34f-47a3983edd19,1,,1,,,,,,,,,,,,
3120,da5beb84-db28-11ea-9395-d33f9d9be167,1,,,,,,,,,,,,,,
3121,da3f8444-db28-11ea-965a-7fc2c6bfd30c,1,,1,,,,,,,,,,,,
3122,da6ae652-db28-11ea-a31a-4f0d496d5e2b,1,,1,1,,,,,,,,,,,
3123,da6059bc-db28-11ea-99e4-37271fb92a02,1,,,,,,,1,,,,,,,
3124,94c65b04-23f0-11e9-b3a0-27596e6462c2,1,,,1,,,,,,,,,,,
3125,da6106b4-db28-11ea-9ae5-cb331fd7431b,1,,,,,,,,,,,,,,
3126,94e9aa28-23f0-11e9-aab5-5fcbf293a16e,1,,1,,,,,,,,,,,,
3127,da717d1e-db28-11ea-aa34-bb7e162ef67b,1,,,,,,,,,,,,,,
3128,94adfe7e-23f0-11e9-ba08-675285a3e139,1,,,1,,,,,,,,,,,
3129,dab7cecc-db28-11ea-b1f7-574c3fa70296,1,,,1,,,,,,,,,,,
3130,94e48c14-23f0-11e9-bd7b-1b56d3dbbe11,1,,,,,,,1,,,,,,,
3131,94d77ec0-23f0-11e9-adf8-f3d593695cf6,1,,,,,,,1,,,,,,,
3132,94b0c03c-23f0-11e9-aee6-4ff21436eb66,1,,,1,,,,,,,,,,,
3133,94c48b94-23f0-11e9-aee3-7bf5c7b71514,1,,1,,,,,,,,,,,,
3134,da7a75cc-db28-11ea-b45e-bb03f88a1da5,1,,,,,1,,,,,,,,,
3135,94c8e7ac-23f0-11e9-b602-c315623e9123,1,,,1,,,,,,,,,,,
3136,94b988ac-23f0-11e9-b82d-43d8b90a807a,1,,1,1,,,,,,,,,,,
3137,da872c22-db28-11ea-be66-b3c91e7add46,1,,1,,,,,,,,,,,,
3138,94ddd5fe-23f0-11e9-b56e-03c064346cd8,1,,,,,,,,,,,,,,
3139,94da8912-23f0-11e9-b16a-ab5070244d07,1,,,1,,,,,,,,,,,
3140,94c2e5dc-23f0-11e9-aadd-ab3a6b3b99d5,1,,,,,1,,,,,,,,,
3141,da9db046-db28-11ea-aada-276327c0e8ef,1,,,1,1,,,,1,,,,,,
3142,94d21070-23f0-11e9-a86a-e705130b8023,1,,1,,,,,,,,,,,,
3143,94d9d1de-23f0-11e9-b069-2f654ed12843,,1,,,,,,,,,,,,,
3144,da7ce94c-db28-11ea-b739-abf16d01c5d7,1,,,1,,,,,,,,,,,
3145,94cbaa0a-23f0-11e9-b926-0f746e1c59c0,1,,1,,,,,,,,,,,,
3146,94c9f9ee-23f0-11e9-b725-37699bede48a,1,,,1,,,,,,,,,,,
3147,da560232-db28-11ea-bb7e-7337ff270f4c,1,,,,,,,,,,,,,,
3148,da63f928-db28-11ea-9f07-6b4b4c47c4d0,1,,,,,,,,,,,,,,
3149,94f9a3ec-23f0-11e9-bc1d-cfb384b4d93e,1,,1,,,,,,,,,,,,
3150,94c3edd8-23f0-11e9-ad69-afeed096650e,1,,,,,,,,,,,,,,
3151,94c28d94-23f0-11e9-a9fc-3b7c99c781bc,1,,,,,,,,,1,,,,,
3152,da57b622-db28-11ea-8d6d-83362ade4627,1,,,,,,,,,,,,,,
3153,da51ad40-db28-11ea-bb3a-bb7a8bda7c09,1,,,,,,,,,,,,,,
3154,dadd5d36-db28-11ea-9f2c-772ebbc37990,1,,1,,,,,,,,,,,,
3155,da4bd58c-db28-11ea-b27b-afc542ff3c51,1,,,,,,,,,,,,,,
3156,94b1fc54-23f0-11e9-b1f2-6bd6ab31491a,1,,,1,,,,,,,,,,,
3157,94a8f348-23f0-11e9-adfa-939d45dcfc64,1,,,1,,,,,,,,,,,
3158,94b83010-23f0-11e9-b539-8398f8e414cf,1,,,1,,,,,,,,,,,
3159,da414d74-db28-11ea-9aba-2f87162108be,1,,,,,,,,,,,,,,
3160,94af29de-23f0-11e9-bd16-b7c9b7c8b699,1,,,,1,,,,,,,,,,
3161,94baf0b6-23f0-11e9-bb8b-239f000421db,1,,,1,,,,,,,,,,,
3162,94bb2f18-23f0-11e9-bc20-2f5946cd4f9e,1,,,1,,,,,,,,,,,
3163,94d7d898-23f0-11e9-ae47-cbbf4fc8dfad,1,,,,,,,1,,,,,,,
3164,da488436-db28-11ea-aa69-77eb97a72da1,1,,1,,,,,,,,,,,,
3165,dadc9810-db28-11ea-9e74-7f9d98ebbe01,1,,1,,,,,,,,,,,,
3166,da493ffc-db28-11ea-ac2a-bb5f6c7c09d2,1,,,,1,,,,,,,,,,
3167,94ab5c46-23f0-11e9-b396-df5849eb9c1a,1,,,,1,,,,,,,,,,
3168,da63c61a-db28-11ea-9eb8-bb39b7fc9127,1,,1,,,,,,,,,,,,
3169,da791db2-db28-11ea-b2b6-a3316f6b6ee0,1,,,,,,,,,,,,,,
3170,94e4ee5c-23f0-11e9-bdf8-47f76e860775,1,,,1,,,,,,,,,,,
3171,94d78564-23f0-11e9-ae05-b7b6b94c50d8,1,,,,,,,1,,,,,,,
3172,94b41d90-23f0-11e9-b73e-cf40c6dec300,1,,,1,,,,,,,,,,,
3173,dad8997c-db28-11ea-9a53-271220589894,1,,,,1,,,,,,,,,,
3174,dab15cae-db28-11ea-bb2a-0f89a01b8ab7,1,,,1,,,,,,,,,,,
3175,94bdbd82-23f0-11e9-9e23-5b81163fbcfd,1,,,1,,,,,,,,,,,
3176,da4de5de-db28-11ea-b79c-6f071ff08339,1,,,1,,,,,,,,,,,
3177,daa212d0-db28-11ea-af62-bfb36912b709,1,,,,,,,,1,,,,,,
3178,94bf0c3c-23f0-11e9-a16b-d713b4931364,1,,,1,,,,,,,,,,,
3179,94ae6210-23f0-11e9-bb03-bfb2df42947a,1,,,,,,,,1,,,,,,
3180,da84ae3e-db28-11ea-bbe1-272b61e2ceb6,1,,,,,,,,,,,,,,
3181,da4651fc-db28-11ea-a6bd-7b05be19bf48,1,,,,,1,,,,,,,,,
3182,94cc8808-23f0-11e9-ba12-9f8eeb94a927,1,,,1,,,,,,,,,,,
3183,94dd5016-23f0-11e9-b4da-c7ea4b5b8db2,1,,1,,,,,,,,,,,,
3184,da3f0bae-db28-11ea-95a6-07c35055d6d3,1,,,,,,,,,,,,,,
3185,94be743e-23f0-11e9-9fe8-53667d3f7772,1,,,1,,,,,,,,,,,
3186,da488b7a-db28-11ea-aa79-3f4ddb0cd028,1,,1,,,,,,,,,,,,
3187,da956db4-db28-11ea-a211-8f45e114ba9b,1,,,,1,,,,,,,,,,
3188,94e118ea-23f0-11e9-b928-132369460c7d,1,,,,,1,,,,,,,,,
3189,da4e31e2-db28-11ea-b873-97774ec2e2f5,1,,,,,,,1,,,,,,,
3190,da4086dc-db28-11ea-98e0-d7430b6c314e,1,,,,,,,,,,,,,,
3191,dac48e96-db28-11ea-bbc5-277cba516a6a,,,,1,,,,1,,,,,,,
3192,da9c6cae-db28-11ea-a9a6-77651c116df9,1,,,1,,,,,1,,,,,,
3193,da5dc6c0-db28-11ea-9638-5f2d6fb51e0a,1,,1,,1,,,,,,,,,,
3194,da7a59e8-db28-11ea-b43b-23a357cb17fb,1,,,,,1,,,,,,,,,
3195,da5f38b6-db28-11ea-984a-0bcd48de4543,1,,,,,,,,,,,,,,
3196,94c59cb4-23f0-11e9-b1af-bf903fd710c4,1,,,1,,,,,,,,,,,
3197,94feeaa0-23f0-11e9-8db7-8306061f0161,1,,,1,,,,,,,,,,,
3198,da780a3a-db28-11ea-b16c-a79249fa8ff1,1,,1,,,,,,,,,,,,
3199,94ca1c80-23f0-11e9-b74e-1b19da5d831d,1,,,1,,,,,,,,,,,
3200,da95ee74-db28-11ea-a2a3-9be054f91a4c,1,,,1,,,,,1,,,,,,
3201,da4eedf8-db28-11ea-ba72-132ef648c274,1,,,,,,1,,,,,,,,
3202,da608108-db28-11ea-9a16-8b1f5b8313e2,1,,,,,,,1,,,,,,,
3203,94bb3b52-23f0-11e9-bc3f-b338f290153d,1,,,1,,,,,,1,,,,,
3204,94bf0764-23f0-11e9-a15e-57be76812f34,1,,,1,,,,,,,,,,,
3205,da404fdc-db28-11ea-984b-eb977b59989e,1,,,,,,,,,,,,,,
3206,daa3ce5e-db28-11ea-b0ef-9bbd03a45fbf,1,,,1,,,,,1,,,,,,
3207,94c2c2d2-23f0-11e9-aa85-83966bc5c5c6,1,,,,,1,,,,,,,,,
3208,da4dbc58-db28-11ea-b723-9fe31e485c7c,1,,,1,,,,,,,,,,,
3209,da47ec38-db28-11ea-a8e2-bf36c895a4ee,1,,,,,,,,,,,,,,
3210,94b97be6-23f0-11e9-b817-33988c091997,1,,1,1,,,,,,,,,,,
3211,dabc6860-db28-11ea-b319-779128e7458b,1,,,1,,,,,,,,,,,
3212,dad2440a-db28-11ea-bbde-c7ff67abfb2c,1,,1,,,,,,,,,,,,
3213,da4c9760-db28-11ea-b400-3374ffa5530a,1,,,1,,,,,,,,,,,
3214,94c217f6-23f0-11e9-a8e8-43f0b4a6d4c1,1,,,1,,,,,,1,,,,,
3215,da5a40a4-db28-11ea-9138-efed388e4a26,1,,,1,,,,,,,,,,,
3216,da9d3a80-db28-11ea-aa7a-a37d7cc86a63,1,,,1,1,,,,1,,,,,,
3217,da5ae220-db28-11ea-920f-4fdded96cf94,1,,,1,,,,,,,,,,,
3218,da42139e-db28-11ea-9cc1-4fef499753bf,1,,,,,,,,,,,,,,
3219,da46b840-db28-11ea-a7d9-d38299823683,1,,1,,,,1,,,,,,,,
3220,94b1bc9e-23f0-11e9-b148-57d7ed40b02f,1,,,1,,,,,,,,,,,
3221,da4ccc8a-db28-11ea-b48c-db3ff9c160ac,1,,,,,,1,,,,,,,,
3222,94dcc3bc-23f0-11e9-b424-dbbdab77c64a,1,,,,,,,,,,,,,,
3223,daae822c-db28-11ea-b821-33baaadb5add,1,,,,,1,,,,,,,,,
3224,94bce344-23f0-11e9-9bfa-f747842cd1ff,1,,,1,,,,,,,,,,,
3225,da4eeda8-db28-11ea-ba71-bfd56dbfb479,1,,,,,,1,,,,,,,,
3226,94f8817e-23f0-11e9-bb05-e7d9dcce6115,1,,,1,,,,,,,,,,,
3227,dace30ea-db28-11ea-b765-4b4b6fb69853,1,,1,,,,,,,,,,,,
3228,94a84e7a-23f0-11e9-ac3d-13dcc05046d2,,1,,,,,,,,,,,,,
3229,da7439a0-db28-11ea-ad54-63ee4b16acf0,1,,1,,1,,,,,,,,,,
3230,94c0ab0a-23f0-11e9-a561-a77dc697dfc2,1,,,1,,,,,,,,,,,
3231,dabe7894-db28-11ea-b50e-bb27afd19f18,1,,,1,,,,,,,,,,,
3232,94c5f538-23f0-11e9-b292-8f87e127a1d1,1,,,1,,,,,,,,,,,
3233,94b55188-23f0-11e9-ba26-33ffc58bc2f7,1,,,1,,,,,,,,,,,
3234,da52254a-db28-11ea-bc94-43ad1afed150,1,,,1,,,,,,,,,,,
3235,da6f3b6c-db28-11ea-a786-a754bc5ef09a,1,,,1,,,,,,,,,,,
3236,da4a031a-db28-11ea-ade1-0f4f5346f5c4,1,,,,,,,,,,,,,,
3237,dadc3a82-db28-11ea-9e1f-1732be9d763a,1,,1,,,,,,,,,,,,
3238,dabe161a-db28-11ea-b4a9-3be8012d3a58,1,,,1,,,,,,,,,,,
3239,dade60f0-db28-11ea-a044-534ec5a2c696,1,,1,,,,,,,,,,,,
3240,da9e05f0-db28-11ea-ab2b-efb14f18ab80,1,,,,,,,,1,,,,,,
3241,94ab634e-23f0-11e9-b3a8-2747cbb600a8,1,,,,1,,,,,,,,,,
3242,94cd83fc-23f0-11e9-bb40-738fdc642f78,1,,,1,,,,,,,,,,,
3243,da9c3112-db28-11ea-a96c-4383b3675d2e,1,,,1,,,,,1,,,,,,
3244,dab0b826-db28-11ea-ba71-bfb85afed130,1,,1,,,,,,,,,,,,
3245,dadfbee6-db28-11ea-a196-7bdec3f87516,1,,,,,,,,,,,,,1,
3246,94ce42e2-23f0-11e9-bc15-37b127a36577,1,,1,,,,,,,,,,,,
3247,da705664-db28-11ea-a8e1-47669a992301,1,,,,,,,,,,,,,,
3248,da7d87ee-db28-11ea-b7ed-6317500ed3b6,1,,1,,,,,,,,,,,,
3249,da5354f6-db28-11ea-b3fb-f7641c2fc579,1,,,,,,,,,,,,,,
3250,da520d26-db28-11ea-bc48-eb1d08752d9e,1,,,,,,,,,,,,,,
3251,da6cff6e-db28-11ea-a532-bf14fec9b5fd,1,,,1,1,,,,,,,,,,
3252,da8c9dc4-db28-11ea-988e-270d286aae3e,1,,,,,,,,,,,,,,
3253,da415cb0-db28-11ea-9ae4-9fe06dd9ffb0,1,,,,,,,,,,,,,,
3254,94fdbb80-23f0-11e9-8c7d-ab1217d1683a,1,,,,,1,,,,,,,,,
3255,94b3deac-23f0-11e9-b6a8-1f0797670694,1,,,1,,,,,,,,,,,
3256,94d39198-23f0-11e9-a9ee-b3f9221a5f85,1,,,,,1,,,,,,,,,
3257,da8e21ee-db28-11ea-9a2d-d309feeb4f47,1,,,,,,,,,,,,,,
3258,dab27bf2-db28-11ea-bc40-0b352e955d4c,1,,1,,,,,,,,,,,,
3259,da4ae5e6-db28-11ea-b041-af86defc7737,1,,1,,,,,,,,,,,,
3260,da56edfa-db28-11ea-be12-dfc90fe95add,1,,,,,,,,,,,,,,
3261,dacd0468-db28-11ea-b61a-2bc41874ebe2,1,,1,,,,,,,,,,,,
3262,da741cf4-db28-11ea-ad2b-032ba35f9f63,1,,1,,,,,,,,,,,,
3263,94b52af0-23f0-11e9-b9c1-8ba3b3d0b3f9,1,,,1,,,,,,,,,,,
3264,da8a6b12-db28-11ea-9611-b751183ea376,1,,,,,,,,,,,,,,
3265,94ce46fc-23f0-11e9-bc1b-23f44d47efc5,1,,1,1,,,,,,,,,,,
3266,94aa2ca4-23f0-11e9-b0d5-f758c70be1ae,1,,1,,,,,,,,,,,,
3267,94e42aee-23f0-11e9-bcee-3fe32964181b,1,,1,,,,,,,,,,,,
3268,dadc4284-db28-11ea-9e30-afe28bb49428,1,,1,,,,,,,,,,,,
3269,94c239ac-23f0-11e9-a92f-2f953528bd4c,1,,,1,,,,,,,,,,,
3270,da53e696-db28-11ea-b5a3-679ff14275af,1,,,,,,,,,,,,,,
3271,daceae3a-db28-11ea-b7fa-47bd31b2ff9c,1,,1,,,,,,,,,,,,
3272,da8f526c-db28-11ea-9b7c-475f43affedf,1,,,,,,,,,,,,,,
3273,da97f3a4-db28-11ea-a4d6-7751a733da13,1,,,1,,,,,1,,,,,,
3274,94b51466-23f0-11e9-b987-971d95cb40fb,1,,,1,,,,,,,,,,,
3275,da4f5324-db28-11ea-bb82-6bbffeece836,1,,,,,,,,,,,,,,
3276,da4de336-db28-11ea-b793-efb8310318ba,1,,,,,,,,,,,,,,
3277,da93290a-db28-11ea-9f98-e3660f04a755,1,,,,,,,,,,,,,,
3278,da99eac4-db28-11ea-a70b-4fb3a40a8a5a,1,,,1,1,,,,1,,,,,,
3279,da5b8f7c-db28-11ea-9307-9beaf447cfc0,1,,,,,,,,,,,,,,
3280,94d26bce-23f0-11e9-a8c8-3b8d0dd5d4b6,1,,,1,,,,,,,,,,,
3281,da646980-db28-11ea-9fa9-d733d47bdafd,1,,,1,,,,,,,,,,,
3282,94b0f5fc-23f0-11e9-af67-3f082ae8655c,1,,1,1,,,,,,,,,,,
3283,94cac856-23f0-11e9-b815-6bcd74b088cc,1,,,1,,,,,,,,,,,
3284,dabfb966-db28-11ea-b655-4f39910b116f,1,,,,,1,,,,,,,,,
3285,da54b6ac-db28-11ea-b7fb-07dd0d5dd954,1,,,,,,,,,,,,,,
3286,da9c283e-db28-11ea-a95e-1f1784876f25,1,,1,1,,,,,1,,,,,,
3287,94d18b5a-23f0-11e9-bf7a-e749290dc0b0,1,,1,,,,,,,,,,,,
3288,da60534a-db28-11ea-99ce-33921867883a,1,,,,,,,,,,,,,,
3289,da5229f0-db28-11ea-bca3-dbbf06535881,1,,,,,,,,,,,,,,
3290,da4f833a-db28-11ea-bc10-23e833464d85,1,,,,,,,,,,,,,,
3291,94d35dfe-23f0-11e9-a9ac-17dd1a753d29,1,,,1,,,,,,,,,,,
3292,da50f710-db28-11ea-b936-37fb2f2c98ec,1,,,,,,,,,,,,,,
3293,da703bac-db28-11ea-a8bf-f760374c33f7,1,,,,,1,,,,,,,,,
3294,da652b68-db28-11ea-a09c-4f6819bcee01,1,,,,,,,,,,,,,,
3295,94b21fb8-23f0-11e9-b24e-03a70d66db70,1,,,1,,,,,,,,,,,
3296,94bd8948-23f0-11e9-9d98-cf644c14c1e5,1,,,1,,,,,,,,,,,
3297,94b4bd86-23f0-11e9-b8af-3396ac4c2007,1,,,1,,,,,,,,,,,
3298,94ea3ae2-23f0-11e9-ab53-7f5bc804d2de,1,,1,,,,,,,,,,,,
3299,94f64c10-23f0-11e9-b8d1-f787726423be,1,,,,,,,,,,,,,,
3300,da5a1e62-db28-11ea-90ff-eba0d902ccd7,1,,,,1,1,,,,,,,,,
3301,daa6c866-db28-11ea-b3e1-7f8da199adef,1,,,,,,,,1,,,,,,
3302,94e2f8ea-23f0-11e9-bb7f-3f969f68de02,,1,,,,,,,,,,,,,
3303,dac12440-db28-11ea-b7df-b37e8608adc3,,,,1,,,,,,,,,,,
3304,dacd8c58-db28-11ea-b6ab-933aade1edcc,1,,1,,,,,,,,,,,,
3305,da416a48-db28-11ea-9b0a-5f996e841845,1,,,,,,,,,,,,,,
3306,daa16132-db28-11ea-aebc-0b9dd4c942fa,1,,,,,,,,1,,,,,,
3307,da828a82-db28-11ea-bad1-0fbaa569b852,1,,,,,,,,,,,,,,
3308,da6a19e8-db28-11ea-a23e-bbf3f45f3e1d,1,,,,,,,,,,,,,,
3309,da93405c-db28-11ea-9fb1-53a6f88ebd5b,1,,,,,,,,,,,,,,
